File Name,MIoU Prediction 1,MIoU Prediction 2,Delta MIoU
dusseldorf_000178_000019_gtFine_labelTrainIds.png,32.04,32.69,0.65
jena_000038_000019_gtFine_labelTrainIds.png,34,34.64,0.65
jena_000051_000019_gtFine_labelTrainIds.png,28.8,29.45,0.65
krefeld_000000_009926_gtFine_labelTrainIds.png,22.25,22.9,0.65
strasbourg_000000_030122_gtFine_labelTrainIds.png,29.82,30.48,0.65
strasbourg_000001_022151_gtFine_labelTrainIds.png,33.45,34.1,0.65
stuttgart_000014_000019_gtFine_labelTrainIds.png,38.72,39.37,0.65
stuttgart_000094_000019_gtFine_labelTrainIds.png,24.58,25.23,0.65
aachen_000033_000019_gtFine_labelTrainIds.png,29.46,30.09,0.64
bremen_000115_000019_gtFine_labelTrainIds.png,29.28,29.93,0.64
bremen_000228_000019_gtFine_labelTrainIds.png,21.48,22.13,0.64
hamburg_000000_032266_gtFine_labelTrainIds.png,35.17,35.81,0.64
krefeld_000000_004608_gtFine_labelTrainIds.png,26.02,26.66,0.64
strasbourg_000000_014931_gtFine_labelTrainIds.png,21.77,22.41,0.64
strasbourg_000001_006386_gtFine_labelTrainIds.png,31.46,32.1,0.64
stuttgart_000139_000019_gtFine_labelTrainIds.png,23.73,24.37,0.64
tubingen_000118_000019_gtFine_labelTrainIds.png,23.74,24.38,0.64
ulm_000060_000019_gtFine_labelTrainIds.png,32.56,33.21,0.64
weimar_000068_000019_gtFine_labelTrainIds.png,28.92,29.56,0.64
bochum_000000_008804_gtFine_labelTrainIds.png,27.45,28.08,0.63
bremen_000024_000019_gtFine_labelTrainIds.png,18.8,19.43,0.63
cologne_000057_000019_gtFine_labelTrainIds.png,27.95,28.57,0.63
dusseldorf_000189_000019_gtFine_labelTrainIds.png,25.31,25.95,0.63
hamburg_000000_028608_gtFine_labelTrainIds.png,32.94,33.57,0.63
krefeld_000000_020334_gtFine_labelTrainIds.png,31.49,32.12,0.63
strasbourg_000000_034097_gtFine_labelTrainIds.png,15.01,15.64,0.63
jena_000070_000019_gtFine_labelTrainIds.png,34.68,35.3,0.62
jena_000092_000019_gtFine_labelTrainIds.png,29.46,30.09,0.62
krefeld_000000_000316_gtFine_labelTrainIds.png,18.42,19.04,0.62
krefeld_000000_015494_gtFine_labelTrainIds.png,29.75,30.37,0.62
monchengladbach_000000_012672_gtFine_labelTrainIds.png,30,30.62,0.62
strasbourg_000001_051877_gtFine_labelTrainIds.png,24.32,24.94,0.62
stuttgart_000008_000019_gtFine_labelTrainIds.png,25.53,26.15,0.62
stuttgart_000076_000019_gtFine_labelTrainIds.png,29.01,29.63,0.62
stuttgart_000089_000019_gtFine_labelTrainIds.png,33.36,33.97,0.62
weimar_000095_000019_gtFine_labelTrainIds.png,28.77,29.39,0.62
bremen_000083_000019_gtFine_labelTrainIds.png,32.46,33.08,0.61
cologne_000143_000019_gtFine_labelTrainIds.png,26.3,26.92,0.61
darmstadt_000062_000019_gtFine_labelTrainIds.png,24.85,25.46,0.61
dusseldorf_000110_000019_gtFine_labelTrainIds.png,23.57,24.19,0.61
dusseldorf_000198_000019_gtFine_labelTrainIds.png,26.79,27.4,0.61
jena_000067_000019_gtFine_labelTrainIds.png,28.65,29.26,0.61
strasbourg_000000_008784_gtFine_labelTrainIds.png,27.2,27.81,0.61
strasbourg_000001_016376_gtFine_labelTrainIds.png,28.15,28.76,0.61
stuttgart_000059_000019_gtFine_labelTrainIds.png,27.59,28.2,0.61
aachen_000128_000019_gtFine_labelTrainIds.png,25.39,25.99,0.6
dusseldorf_000208_000019_gtFine_labelTrainIds.png,26.62,27.22,0.6
hanover_000000_000712_gtFine_labelTrainIds.png,26.43,27.02,0.6
strasbourg_000001_009618_gtFine_labelTrainIds.png,30.47,31.07,0.6
strasbourg_000001_024379_gtFine_labelTrainIds.png,34.18,34.78,0.6
strasbourg_000001_055934_gtFine_labelTrainIds.png,36.41,37.01,0.6
stuttgart_000141_000019_gtFine_labelTrainIds.png,26.02,26.62,0.6
stuttgart_000147_000019_gtFine_labelTrainIds.png,25.62,26.22,0.6
ulm_000026_000019_gtFine_labelTrainIds.png,25.62,26.22,0.6
zurich_000039_000019_gtFine_labelTrainIds.png,33.88,34.48,0.6
aachen_000136_000019_gtFine_labelTrainIds.png,22.7,23.3,0.59
bremen_000284_000019_gtFine_labelTrainIds.png,23.31,23.91,0.59
dusseldorf_000059_000019_gtFine_labelTrainIds.png,27.82,28.41,0.59
dusseldorf_000090_000019_gtFine_labelTrainIds.png,39.62,40.22,0.59
hamburg_000000_039420_gtFine_labelTrainIds.png,31.1,31.69,0.59
hamburg_000000_048138_gtFine_labelTrainIds.png,33.83,34.42,0.59
krefeld_000000_009404_gtFine_labelTrainIds.png,27.71,28.3,0.59
krefeld_000000_015116_gtFine_labelTrainIds.png,25.62,26.21,0.59
strasbourg_000000_014416_gtFine_labelTrainIds.png,25.88,26.47,0.59
cologne_000093_000019_gtFine_labelTrainIds.png,24,24.58,0.58
dusseldorf_000130_000019_gtFine_labelTrainIds.png,20.35,20.93,0.58
erfurt_000001_000019_gtFine_labelTrainIds.png,29.97,30.55,0.58
hamburg_000000_057487_gtFine_labelTrainIds.png,27.95,28.53,0.58
hamburg_000000_069289_gtFine_labelTrainIds.png,26.17,26.76,0.58
hanover_000000_043102_gtFine_labelTrainIds.png,29.89,30.47,0.58
jena_000058_000019_gtFine_labelTrainIds.png,31.29,31.87,0.58
krefeld_000000_005252_gtFine_labelTrainIds.png,31.88,32.45,0.58
strasbourg_000001_002216_gtFine_labelTrainIds.png,22.58,23.15,0.58
stuttgart_000134_000019_gtFine_labelTrainIds.png,35.73,36.31,0.58
tubingen_000000_000019_gtFine_labelTrainIds.png,27.29,27.86,0.58
ulm_000072_000019_gtFine_labelTrainIds.png,30.43,31.01,0.58
weimar_000008_000019_gtFine_labelTrainIds.png,18.79,19.37,0.58
bochum_000000_021393_gtFine_labelTrainIds.png,24.19,24.77,0.57
bremen_000047_000019_gtFine_labelTrainIds.png,25.29,25.85,0.57
bremen_000063_000019_gtFine_labelTrainIds.png,31.13,31.7,0.57
bremen_000214_000019_gtFine_labelTrainIds.png,26.41,26.98,0.57
dusseldorf_000112_000019_gtFine_labelTrainIds.png,20.03,20.6,0.57
strasbourg_000001_007657_gtFine_labelTrainIds.png,27.14,27.71,0.57
stuttgart_000164_000019_gtFine_labelTrainIds.png,24.6,25.17,0.57
stuttgart_000173_000019_gtFine_labelTrainIds.png,19.9,20.46,0.57
tubingen_000009_000019_gtFine_labelTrainIds.png,35.85,36.43,0.57
tubingen_000035_000019_gtFine_labelTrainIds.png,16.78,17.35,0.57
bochum_000000_003674_gtFine_labelTrainIds.png,27,27.56,0.56
bremen_000224_000019_gtFine_labelTrainIds.png,26.03,26.6,0.56
dusseldorf_000062_000019_gtFine_labelTrainIds.png,30,30.55,0.56
erfurt_000027_000019_gtFine_labelTrainIds.png,32.32,32.87,0.56
hamburg_000000_088197_gtFine_labelTrainIds.png,22.89,23.45,0.56
hanover_000000_023239_gtFine_labelTrainIds.png,30.23,30.79,0.56
hanover_000000_027282_gtFine_labelTrainIds.png,29.23,29.79,0.56
krefeld_000000_011655_gtFine_labelTrainIds.png,21.54,22.1,0.56
weimar_000061_000019_gtFine_labelTrainIds.png,30.89,31.45,0.56
aachen_000028_000019_gtFine_labelTrainIds.png,27.95,28.5,0.55
aachen_000070_000019_gtFine_labelTrainIds.png,35.99,36.54,0.55
aachen_000132_000019_gtFine_labelTrainIds.png,34.79,35.34,0.55
bochum_000000_016758_gtFine_labelTrainIds.png,28.77,29.32,0.55
strasbourg_000001_025426_gtFine_labelTrainIds.png,34.73,35.29,0.55
stuttgart_000041_000019_gtFine_labelTrainIds.png,22.49,23.04,0.55
bremen_000232_000019_gtFine_labelTrainIds.png,38.81,39.35,0.54
erfurt_000047_000019_gtFine_labelTrainIds.png,33.2,33.73,0.54
hanover_000000_009128_gtFine_labelTrainIds.png,28.88,29.42,0.54
hanover_000000_017041_gtFine_labelTrainIds.png,28.57,29.11,0.54
jena_000009_000019_gtFine_labelTrainIds.png,37.55,38.09,0.54
jena_000071_000019_gtFine_labelTrainIds.png,28.83,29.37,0.54
jena_000088_000019_gtFine_labelTrainIds.png,25.32,25.86,0.54
strasbourg_000000_020432_gtFine_labelTrainIds.png,31.67,32.21,0.54
bremen_000245_000019_gtFine_labelTrainIds.png,27.25,27.77,0.53
erfurt_000078_000019_gtFine_labelTrainIds.png,28.23,28.76,0.53
hamburg_000000_044996_gtFine_labelTrainIds.png,30,30.53,0.53
krefeld_000000_016342_gtFine_labelTrainIds.png,30.88,31.42,0.53
strasbourg_000001_006562_gtFine_labelTrainIds.png,21.95,22.47,0.53
strasbourg_000001_038281_gtFine_labelTrainIds.png,28.99,29.51,0.53
stuttgart_000038_000019_gtFine_labelTrainIds.png,25.63,26.16,0.53
tubingen_000030_000019_gtFine_labelTrainIds.png,35.11,35.63,0.53
tubingen_000075_000019_gtFine_labelTrainIds.png,38.26,38.79,0.53
aachen_000037_000019_gtFine_labelTrainIds.png,34.33,34.85,0.52
bremen_000255_000019_gtFine_labelTrainIds.png,27.19,27.71,0.52
hanover_000000_051059_gtFine_labelTrainIds.png,34.32,34.85,0.52
monchengladbach_000000_023375_gtFine_labelTrainIds.png,19.25,19.77,0.52
strasbourg_000000_014101_gtFine_labelTrainIds.png,26.74,27.25,0.52
strasbourg_000001_052544_gtFine_labelTrainIds.png,28.11,28.63,0.52
erfurt_000010_000019_gtFine_labelTrainIds.png,33.75,34.26,0.51
erfurt_000103_000019_gtFine_labelTrainIds.png,29.12,29.62,0.51
krefeld_000000_004447_gtFine_labelTrainIds.png,26.59,27.1,0.51
ulm_000078_000019_gtFine_labelTrainIds.png,21.37,21.87,0.51
bochum_000000_011711_gtFine_labelTrainIds.png,27.68,28.19,0.5
bremen_000023_000019_gtFine_labelTrainIds.png,15.43,15.93,0.5
cologne_000052_000019_gtFine_labelTrainIds.png,33.41,33.91,0.5
cologne_000078_000019_gtFine_labelTrainIds.png,28.95,29.45,0.5
dusseldorf_000088_000019_gtFine_labelTrainIds.png,20.25,20.75,0.5
erfurt_000043_000019_gtFine_labelTrainIds.png,29.86,30.36,0.5
jena_000076_000019_gtFine_labelTrainIds.png,40.24,40.74,0.5
strasbourg_000000_008603_gtFine_labelTrainIds.png,33.9,34.4,0.5
strasbourg_000001_019247_gtFine_labelTrainIds.png,24.3,24.8,0.5
tubingen_000136_000019_gtFine_labelTrainIds.png,14.3,14.8,0.5
zurich_000060_000019_gtFine_labelTrainIds.png,23.82,24.32,0.5
aachen_000171_000019_gtFine_labelTrainIds.png,22.36,22.85,0.49
cologne_000074_000019_gtFine_labelTrainIds.png,27.99,28.47,0.49
cologne_000118_000019_gtFine_labelTrainIds.png,41.83,42.32,0.49
cologne_000125_000019_gtFine_labelTrainIds.png,27.89,28.38,0.49
darmstadt_000061_000019_gtFine_labelTrainIds.png,29.19,29.68,0.49
erfurt_000018_000019_gtFine_labelTrainIds.png,26.84,27.33,0.49
hamburg_000000_086636_gtFine_labelTrainIds.png,19.73,20.22,0.49
hanover_000000_049005_gtFine_labelTrainIds.png,31.78,32.26,0.49
jena_000033_000019_gtFine_labelTrainIds.png,23.44,23.93,0.49
krefeld_000000_014886_gtFine_labelTrainIds.png,23.73,24.22,0.49
strasbourg_000000_025772_gtFine_labelTrainIds.png,30.41,30.9,0.49
strasbourg_000001_058954_gtFine_labelTrainIds.png,31.52,32.01,0.49
weimar_000085_000019_gtFine_labelTrainIds.png,26.99,27.47,0.49
aachen_000019_000019_gtFine_labelTrainIds.png,28.21,28.69,0.48
bochum_000000_023040_gtFine_labelTrainIds.png,35.36,35.85,0.48
bremen_000126_000019_gtFine_labelTrainIds.png,21.62,22.1,0.48
dusseldorf_000061_000019_gtFine_labelTrainIds.png,27.44,27.91,0.48
hamburg_000000_080438_gtFine_labelTrainIds.png,25.73,26.21,0.48
hanover_000000_024136_gtFine_labelTrainIds.png,29.3,29.78,0.48
hanover_000000_027481_gtFine_labelTrainIds.png,22.11,22.59,0.48
jena_000046_000019_gtFine_labelTrainIds.png,28.57,29.04,0.48
strasbourg_000000_029577_gtFine_labelTrainIds.png,29.98,30.46,0.48
tubingen_000045_000019_gtFine_labelTrainIds.png,26.85,27.33,0.48
ulm_000014_000019_gtFine_labelTrainIds.png,20.38,20.86,0.48
bochum_000000_023174_gtFine_labelTrainIds.png,25.8,26.27,0.47
hanover_000000_032681_gtFine_labelTrainIds.png,20.17,20.63,0.47
jena_000082_000019_gtFine_labelTrainIds.png,22.61,23.07,0.47
monchengladbach_000000_025215_gtFine_labelTrainIds.png,24.51,24.98,0.47
strasbourg_000000_017044_gtFine_labelTrainIds.png,30.54,31.02,0.47
strasbourg_000001_033027_gtFine_labelTrainIds.png,35.3,35.77,0.47
tubingen_000073_000019_gtFine_labelTrainIds.png,26.64,27.11,0.47
aachen_000089_000019_gtFine_labelTrainIds.png,28.94,29.4,0.46
aachen_000109_000019_gtFine_labelTrainIds.png,24.74,25.2,0.46
bremen_000309_000019_gtFine_labelTrainIds.png,32.3,32.77,0.46
dusseldorf_000024_000019_gtFine_labelTrainIds.png,26.24,26.71,0.46
dusseldorf_000142_000019_gtFine_labelTrainIds.png,29.65,30.1,0.46
dusseldorf_000215_000019_gtFine_labelTrainIds.png,27.83,28.29,0.46
hamburg_000000_049558_gtFine_labelTrainIds.png,28.17,28.64,0.46
hamburg_000000_090398_gtFine_labelTrainIds.png,24.62,25.08,0.46
hanover_000000_034347_gtFine_labelTrainIds.png,29.04,29.5,0.46
stuttgart_000131_000019_gtFine_labelTrainIds.png,27.59,28.05,0.46
stuttgart_000144_000019_gtFine_labelTrainIds.png,24.23,24.69,0.46
cologne_000027_000019_gtFine_labelTrainIds.png,22.51,22.97,0.45
cologne_000089_000019_gtFine_labelTrainIds.png,30.91,31.36,0.45
dusseldorf_000158_000019_gtFine_labelTrainIds.png,29,29.45,0.45
hamburg_000000_047390_gtFine_labelTrainIds.png,35.36,35.81,0.45
ulm_000094_000019_gtFine_labelTrainIds.png,20.64,21.1,0.45
weimar_000056_000019_gtFine_labelTrainIds.png,35.65,36.1,0.45
bremen_000082_000019_gtFine_labelTrainIds.png,35.38,35.82,0.44
bremen_000106_000019_gtFine_labelTrainIds.png,35.85,36.29,0.44
darmstadt_000045_000019_gtFine_labelTrainIds.png,33.71,34.15,0.44
dusseldorf_000031_000019_gtFine_labelTrainIds.png,20.99,21.43,0.44
dusseldorf_000133_000019_gtFine_labelTrainIds.png,31.82,32.25,0.44
hamburg_000000_066706_gtFine_labelTrainIds.png,34.83,35.27,0.44
jena_000016_000019_gtFine_labelTrainIds.png,38.37,38.81,0.44
jena_000069_000019_gtFine_labelTrainIds.png,34.49,34.93,0.44
jena_000107_000019_gtFine_labelTrainIds.png,25.19,25.63,0.44
strasbourg_000001_064393_gtFine_labelTrainIds.png,28.78,29.21,0.44
zurich_000078_000019_gtFine_labelTrainIds.png,37.82,38.25,0.44
bremen_000182_000019_gtFine_labelTrainIds.png,23.91,24.34,0.43
bremen_000211_000019_gtFine_labelTrainIds.png,26.65,27.08,0.43
cologne_000015_000019_gtFine_labelTrainIds.png,34.33,34.76,0.43
darmstadt_000021_000019_gtFine_labelTrainIds.png,31.09,31.52,0.43
darmstadt_000060_000019_gtFine_labelTrainIds.png,24.39,24.82,0.43
stuttgart_000121_000019_gtFine_labelTrainIds.png,24.9,25.33,0.43
bremen_000093_000019_gtFine_labelTrainIds.png,21.45,21.87,0.42
cologne_000092_000019_gtFine_labelTrainIds.png,30.47,30.89,0.42
cologne_000140_000019_gtFine_labelTrainIds.png,34.33,34.75,0.42
hamburg_000000_065983_gtFine_labelTrainIds.png,30.63,31.05,0.42
jena_000057_000019_gtFine_labelTrainIds.png,27.14,27.55,0.42
jena_000080_000019_gtFine_labelTrainIds.png,25.44,25.86,0.42
strasbourg_000001_005876_gtFine_labelTrainIds.png,19.91,20.32,0.42
darmstadt_000017_000019_gtFine_labelTrainIds.png,21.29,21.7,0.41
dusseldorf_000083_000019_gtFine_labelTrainIds.png,32.37,32.78,0.41
hanover_000000_023276_gtFine_labelTrainIds.png,28.96,29.37,0.41
krefeld_000000_023510_gtFine_labelTrainIds.png,29.99,30.4,0.41
krefeld_000000_034231_gtFine_labelTrainIds.png,35.89,36.29,0.41
strasbourg_000001_002644_gtFine_labelTrainIds.png,17.04,17.45,0.41
stuttgart_000073_000019_gtFine_labelTrainIds.png,30.09,30.5,0.41
stuttgart_000096_000019_gtFine_labelTrainIds.png,19.39,19.8,0.41
stuttgart_000136_000019_gtFine_labelTrainIds.png,25.07,25.48,0.41
tubingen_000079_000019_gtFine_labelTrainIds.png,24.8,25.22,0.41
tubingen_000088_000019_gtFine_labelTrainIds.png,36.33,36.74,0.41
bochum_000000_029203_gtFine_labelTrainIds.png,26.11,26.51,0.4
dusseldorf_000012_000019_gtFine_labelTrainIds.png,34.13,34.53,0.4
dusseldorf_000052_000019_gtFine_labelTrainIds.png,23.42,23.82,0.4
jena_000100_000019_gtFine_labelTrainIds.png,25.17,25.58,0.4
monchengladbach_000000_034930_gtFine_labelTrainIds.png,29.44,29.84,0.4
strasbourg_000000_029020_gtFine_labelTrainIds.png,27.11,27.51,0.4
stuttgart_000040_000019_gtFine_labelTrainIds.png,30.5,30.9,0.4
stuttgart_000150_000019_gtFine_labelTrainIds.png,23.23,23.63,0.4
bremen_000006_000019_gtFine_labelTrainIds.png,34.87,35.27,0.39
bremen_000137_000019_gtFine_labelTrainIds.png,32.21,32.6,0.39
bremen_000312_000019_gtFine_labelTrainIds.png,20.88,21.28,0.39
jena_000005_000019_gtFine_labelTrainIds.png,26.33,26.72,0.39
strasbourg_000000_017081_gtFine_labelTrainIds.png,36.33,36.72,0.39
strasbourg_000000_019050_gtFine_labelTrainIds.png,13.04,13.43,0.39
strasbourg_000001_012956_gtFine_labelTrainIds.png,28.77,29.16,0.39
weimar_000096_000019_gtFine_labelTrainIds.png,28.92,29.31,0.39
aachen_000106_000019_gtFine_labelTrainIds.png,30.47,30.85,0.38
bochum_000000_007150_gtFine_labelTrainIds.png,31.76,32.14,0.38
bremen_000291_000019_gtFine_labelTrainIds.png,24.99,25.37,0.38
cologne_000136_000019_gtFine_labelTrainIds.png,29.17,29.55,0.38
erfurt_000080_000019_gtFine_labelTrainIds.png,37.43,37.81,0.38
hanover_000000_049269_gtFine_labelTrainIds.png,33.8,34.18,0.38
krefeld_000000_030111_gtFine_labelTrainIds.png,21.74,22.12,0.38
stuttgart_000101_000019_gtFine_labelTrainIds.png,18.27,18.65,0.38
weimar_000065_000019_gtFine_labelTrainIds.png,31.31,31.69,0.38
darmstadt_000009_000019_gtFine_labelTrainIds.png,32.1,32.47,0.37
strasbourg_000000_032962_gtFine_labelTrainIds.png,36.19,36.56,0.37
strasbourg_000001_032660_gtFine_labelTrainIds.png,26.36,26.72,0.37
weimar_000035_000019_gtFine_labelTrainIds.png,22.97,23.34,0.37
bremen_000103_000019_gtFine_labelTrainIds.png,26.49,26.85,0.36
erfurt_000058_000019_gtFine_labelTrainIds.png,18.08,18.44,0.36
jena_000116_000019_gtFine_labelTrainIds.png,29.56,29.92,0.36
stuttgart_000007_000019_gtFine_labelTrainIds.png,28.99,29.35,0.36
stuttgart_000047_000019_gtFine_labelTrainIds.png,27.41,27.77,0.36
tubingen_000097_000019_gtFine_labelTrainIds.png,28.54,28.9,0.36
ulm_000056_000019_gtFine_labelTrainIds.png,39.48,39.84,0.36
bochum_000000_027057_gtFine_labelTrainIds.png,27.75,28.11,0.35
bremen_000046_000019_gtFine_labelTrainIds.png,23.2,23.54,0.35
bremen_000174_000019_gtFine_labelTrainIds.png,35.57,35.92,0.35
hanover_000000_050228_gtFine_labelTrainIds.png,25.91,26.27,0.35
ulm_000035_000019_gtFine_labelTrainIds.png,23.59,23.94,0.35
ulm_000091_000019_gtFine_labelTrainIds.png,30.55,30.89,0.35
cologne_000105_000019_gtFine_labelTrainIds.png,30.52,30.86,0.34
dusseldorf_000073_000019_gtFine_labelTrainIds.png,30.08,30.42,0.34
dusseldorf_000098_000019_gtFine_labelTrainIds.png,27.55,27.89,0.34
hamburg_000000_073549_gtFine_labelTrainIds.png,25.04,25.38,0.34
hanover_000000_000381_gtFine_labelTrainIds.png,19.27,19.61,0.34
krefeld_000000_006686_gtFine_labelTrainIds.png,18.94,19.28,0.34
strasbourg_000001_024701_gtFine_labelTrainIds.png,25.57,25.91,0.34
tubingen_000013_000019_gtFine_labelTrainIds.png,18.67,19.01,0.34
weimar_000032_000019_gtFine_labelTrainIds.png,33.3,33.64,0.34
bremen_000130_000019_gtFine_labelTrainIds.png,37.94,38.27,0.33
bremen_000271_000019_gtFine_labelTrainIds.png,34.78,35.11,0.33
darmstadt_000018_000019_gtFine_labelTrainIds.png,30.95,31.28,0.33
hanover_000000_003853_gtFine_labelTrainIds.png,35.04,35.37,0.33
hanover_000000_053437_gtFine_labelTrainIds.png,34.29,34.62,0.33
strasbourg_000001_029696_gtFine_labelTrainIds.png,22.22,22.55,0.33
stuttgart_000153_000019_gtFine_labelTrainIds.png,15.51,15.84,0.33
weimar_000052_000019_gtFine_labelTrainIds.png,37.33,37.66,0.33
weimar_000080_000019_gtFine_labelTrainIds.png,33.9,34.23,0.33
weimar_000124_000019_gtFine_labelTrainIds.png,34.83,35.16,0.33
bremen_000077_000019_gtFine_labelTrainIds.png,22.01,22.33,0.32
erfurt_000094_000019_gtFine_labelTrainIds.png,28.01,28.33,0.32
krefeld_000000_028638_gtFine_labelTrainIds.png,31.1,31.42,0.32
strasbourg_000000_014584_gtFine_labelTrainIds.png,28.94,29.26,0.32
strasbourg_000000_035008_gtFine_labelTrainIds.png,28.39,28.72,0.32
stuttgart_000054_000019_gtFine_labelTrainIds.png,25.59,25.91,0.32
stuttgart_000056_000019_gtFine_labelTrainIds.png,25.9,26.22,0.32
zurich_000067_000019_gtFine_labelTrainIds.png,13.75,14.08,0.32
zurich_000097_000019_gtFine_labelTrainIds.png,28.67,29,0.32
cologne_000145_000019_gtFine_labelTrainIds.png,20.52,20.83,0.31
strasbourg_000000_029051_gtFine_labelTrainIds.png,27.03,27.34,0.31
strasbourg_000000_036016_gtFine_labelTrainIds.png,17.45,17.76,0.31
stuttgart_000154_000019_gtFine_labelTrainIds.png,22.69,23,0.31
aachen_000079_000019_gtFine_labelTrainIds.png,18.98,19.28,0.3
cologne_000081_000019_gtFine_labelTrainIds.png,28.68,28.97,0.3
dusseldorf_000077_000019_gtFine_labelTrainIds.png,28.7,29,0.3
erfurt_000060_000019_gtFine_labelTrainIds.png,24.79,25.09,0.3
hanover_000000_001173_gtFine_labelTrainIds.png,23.01,23.31,0.3
ulm_000022_000019_gtFine_labelTrainIds.png,9.37,9.66,0.3
cologne_000058_000019_gtFine_labelTrainIds.png,28.89,29.18,0.29
dusseldorf_000054_000019_gtFine_labelTrainIds.png,25.78,26.07,0.29
dusseldorf_000114_000019_gtFine_labelTrainIds.png,30.47,30.77,0.29
erfurt_000030_000019_gtFine_labelTrainIds.png,23.49,23.78,0.29
hanover_000000_009420_gtFine_labelTrainIds.png,36.88,37.17,0.29
monchengladbach_000000_015561_gtFine_labelTrainIds.png,22.88,23.17,0.29
ulm_000019_000019_gtFine_labelTrainIds.png,45.4,45.69,0.29
zurich_000007_000019_gtFine_labelTrainIds.png,34.9,35.18,0.29
bochum_000000_024524_gtFine_labelTrainIds.png,29.73,30.01,0.28
cologne_000079_000019_gtFine_labelTrainIds.png,25.5,25.78,0.28
darmstadt_000040_000019_gtFine_labelTrainIds.png,31.29,31.57,0.28
erfurt_000016_000019_gtFine_labelTrainIds.png,27.39,27.67,0.28
monchengladbach_000000_034621_gtFine_labelTrainIds.png,28.78,29.05,0.28
strasbourg_000000_002553_gtFine_labelTrainIds.png,22.95,23.23,0.28
strasbourg_000001_042558_gtFine_labelTrainIds.png,25.95,26.23,0.28
weimar_000024_000019_gtFine_labelTrainIds.png,21.23,21.5,0.28
darmstadt_000030_000019_gtFine_labelTrainIds.png,33.05,33.32,0.27
dusseldorf_000001_000019_gtFine_labelTrainIds.png,20.54,20.81,0.27
dusseldorf_000167_000019_gtFine_labelTrainIds.png,26.36,26.63,0.27
dusseldorf_000219_000019_gtFine_labelTrainIds.png,25.39,25.66,0.27
zurich_000037_000019_gtFine_labelTrainIds.png,28.16,28.44,0.27
zurich_000068_000019_gtFine_labelTrainIds.png,25.48,25.74,0.27
erfurt_000066_000019_gtFine_labelTrainIds.png,18.99,19.25,0.26
hamburg_000000_103856_gtFine_labelTrainIds.png,27.39,27.65,0.26
strasbourg_000000_025351_gtFine_labelTrainIds.png,33.32,33.58,0.26
tubingen_000041_000019_gtFine_labelTrainIds.png,32.87,33.12,0.26
tubingen_000070_000019_gtFine_labelTrainIds.png,36.64,36.9,0.26
ulm_000003_000019_gtFine_labelTrainIds.png,30.11,30.37,0.26
weimar_000121_000019_gtFine_labelTrainIds.png,27.78,28.04,0.26
aachen_000097_000019_gtFine_labelTrainIds.png,24.88,25.14,0.25
erfurt_000081_000019_gtFine_labelTrainIds.png,25.8,26.05,0.25
monchengladbach_000000_020596_gtFine_labelTrainIds.png,32.2,32.45,0.25
stuttgart_000097_000019_gtFine_labelTrainIds.png,33.51,33.76,0.25
aachen_000022_000019_gtFine_labelTrainIds.png,18.18,18.42,0.24
aachen_000091_000019_gtFine_labelTrainIds.png,23.46,23.7,0.24
aachen_000166_000019_gtFine_labelTrainIds.png,22.28,22.51,0.24
stuttgart_000155_000019_gtFine_labelTrainIds.png,25.56,25.8,0.24
bochum_000000_015038_gtFine_labelTrainIds.png,28.03,28.26,0.23
bremen_000111_000019_gtFine_labelTrainIds.png,21.54,21.77,0.23
cologne_000025_000019_gtFine_labelTrainIds.png,19.78,20.01,0.23
jena_000056_000019_gtFine_labelTrainIds.png,28.97,29.2,0.23
jena_000074_000019_gtFine_labelTrainIds.png,29.7,29.93,0.23
krefeld_000000_000442_gtFine_labelTrainIds.png,18,18.23,0.23
monchengladbach_000000_019500_gtFine_labelTrainIds.png,32.47,32.71,0.23
strasbourg_000001_002519_gtFine_labelTrainIds.png,17.76,17.99,0.23
strasbourg_000001_016481_gtFine_labelTrainIds.png,24.18,24.41,0.23
stuttgart_000087_000019_gtFine_labelTrainIds.png,35.15,35.37,0.23
stuttgart_000143_000019_gtFine_labelTrainIds.png,24.53,24.77,0.23
weimar_000072_000019_gtFine_labelTrainIds.png,37.96,38.19,0.23
bochum_000000_016591_gtFine_labelTrainIds.png,23.78,24,0.22
cologne_000094_000019_gtFine_labelTrainIds.png,24.15,24.37,0.22
cologne_000139_000019_gtFine_labelTrainIds.png,34.97,35.19,0.22
cologne_000151_000019_gtFine_labelTrainIds.png,22.86,23.08,0.22
darmstadt_000063_000019_gtFine_labelTrainIds.png,23.94,24.16,0.22
strasbourg_000001_006916_gtFine_labelTrainIds.png,30.44,30.65,0.22
stuttgart_000006_000019_gtFine_labelTrainIds.png,21.3,21.52,0.22
stuttgart_000095_000019_gtFine_labelTrainIds.png,16.28,16.5,0.22
ulm_000089_000019_gtFine_labelTrainIds.png,21,21.22,0.22
bochum_000000_013705_gtFine_labelTrainIds.png,32.74,32.95,0.21
bremen_000074_000019_gtFine_labelTrainIds.png,27.95,28.16,0.21
cologne_000130_000019_gtFine_labelTrainIds.png,25.96,26.17,0.21
dusseldorf_000182_000019_gtFine_labelTrainIds.png,23.83,24.04,0.21
strasbourg_000000_026882_gtFine_labelTrainIds.png,28.43,28.64,0.21
strasbourg_000000_027771_gtFine_labelTrainIds.png,36.31,36.51,0.21
stuttgart_000129_000019_gtFine_labelTrainIds.png,15.53,15.74,0.21
