Image Name,mIoU,Class 0 IoU,Class 1 IoU,Class 2 IoU,Class 3 IoU,Class 4 IoU,Class 5 IoU,Class 6 IoU,Class 7 IoU,Class 8 IoU,Class 9 IoU,Class 10 IoU,Class 11 IoU,Class 12 IoU,Class 13 IoU,Class 14 IoU,Class 15 IoU,Class 16 IoU,Class 17 IoU,Class 18 IoU
hanover_000000_030781,0.4204,0.7757,0.839,0.5148,0,0,0.6174,0.6521,0.4202,0.8572,0.2787,0.8406,0.3616,0.3488,0.84,0,0,0,0,0.6417
hanover_000000_030889,0.2755,0.8807,0.3777,0.0968,0,0,0.5149,0.7118,0.048,0.8891,0.5718,0,0.8068,0,0.3367,0,0,0,0,0
hanover_000000_031144,0.4062,0.8163,0.0969,0.649,0.1752,0,0.5801,0.7301,0.7118,0.8353,0.5059,0.8693,0.8109,0,0.9366,0,0,0,0,0
hanover_000000_031856,0.3279,0.8823,0.5296,0.61,0.3417,0.0088,0.466,0,0.1422,0.8732,0.6475,0.8818,0,0,0.8479,0,0,0,0,0
hanover_000000_032210,0.3875,0.8156,0.8712,0.8009,0,0,0.6297,0,0.0694,0.8941,0.2979,0.762,0.7546,0,0.8199,0,0,0,0,0.6465
hanover_000000_032351,0.3326,0.6607,0,0.8332,0,0.3689,0.4272,0,0.5257,0.8546,0.1096,0.7965,0.2027,0,0.8039,0,0,0,0,0.7356
hanover_000000_032559,0.2683,0.6903,0.2411,0.7953,0,0,0.2573,0,0,0.8793,0.5399,0.822,0,0,0.8717,0,0,0,0,0
hanover_000000_032681,0.245,0.8234,0,0.7461,0,0,0.2775,0,0,0.8828,0.2717,0.8372,0,0,0.8162,0,0,0,0,0
hanover_000000_033457,0.3749,0.7517,0.4353,0.7091,0.7196,0,0.4883,0,0.3838,0.9169,0,0.8226,0.5129,0,0.9564,0,0,0,0,0.4273
hanover_000000_034015,0.3417,0.5301,0.0121,0.1671,0.7174,0,0.3815,0.3964,0.3941,0.8828,0.0011,0.714,0.6653,0,0.9556,0,0.4532,0,0,0.2218
hanover_000000_034141,0.3803,0.8029,0.0358,0.4623,0.2329,0,0.6022,0.3888,0.5785,0.9004,0.471,0.8817,0,0,0.9323,0,0.936,0,0,0
hanover_000000_034347,0.3339,0.8275,0.9065,0.6423,0.0131,0,0.3749,0.1087,0,0.9277,0,0.881,0.7587,0,0.9039,0,0,0,0,0
hanover_000000_034560,0.38,0.8266,0.8355,0.9178,0,0,0.0676,0.1258,0.3259,0.4946,0.4275,0.9009,0.765,0,0.819,0,0,0,0,0.7148
hanover_000000_034720,0.3586,0.8183,0.7342,0.8765,0,0,0.2132,0.1015,0.6644,0.5579,0,0.8839,0.2405,0,0.8831,0,0,0,0,0.8396
hanover_000000_034935,0.346,0.8277,0.0639,0.8047,0,0,0.1803,0.2836,0.6778,0.1412,0,0.9016,0.4988,0.642,0.9158,0,0,0,0,0.6358
hanover_000000_035491,0.3689,0.8767,0.5682,0.8474,0,0.1782,0.3598,0.3093,0.2127,0.4572,0,0.8473,0.5314,0.4984,0.7417,0,0,0,0,0.5803
hanover_000000_035606,0.3248,0.739,0.9125,0.8686,0,0,0.0957,0,0.5677,0.6106,0,0.8248,0.3489,0,0.9599,0,0,0,0,0.2428
hanover_000000_035768,0.3947,0.8162,0.4552,0.7838,0.3262,0,0.3783,0,0.7859,0.8427,0,0.8488,0.6202,0,0.8619,0,0,0,0,0.7805
hanover_000000_036051,0.3723,0.8256,0.6176,0.9099,0,0,0.2692,0,0.6261,0.8262,0,0,0.7925,0,0.8605,0.858,0,0,0,0.4871
hanover_000000_036562,0.4063,0.7641,0.5784,0.8207,0,0.1335,0.4294,0,0.6004,0.7474,0,0,0.6618,0.7309,0.9443,0.8822,0,0,0,0.4263
hanover_000000_037039,0.3163,0.893,0.0087,0.8219,0,0.4336,0.3943,0,0.4267,0.8599,0,0.8794,0.408,0,0.8838,0,0,0,0,0
hanover_000000_037298,0.4801,0.7641,0.8717,0.846,0,0,0.3069,0.1328,0.4072,0.8165,0.4975,0.8652,0.4879,0.6135,0.939,0.8792,0,0,0,0.6939
hanover_000000_037516,0.4301,0.7539,0.9005,0.8666,0,0,0.6401,0.5907,0,0.834,0.8448,0,0.8736,0.6112,0.8122,0,0,0,0,0.4441
hanover_000000_038773,0.2579,0.8272,0.7354,0.939,0,0,0.5602,0.199,0,0,0.2628,0,0.7776,0,0,0,0,0,0,0.5991
hanover_000000_038855,0.3708,0.77,0.7549,0.8205,0,0,0.2105,0,0.2454,0.7905,0,0.8952,0.3222,0,0.2291,0.917,0,0,0.3058,0.7833
hanover_000000_038927,0.4092,0.6715,0.0629,0.6515,0.0945,0,0.546,0.1459,0.3778,0.8297,0.5342,0.8652,0.5287,0.1015,0.7545,0.8171,0,0,0.5778,0.2153
hanover_000000_039021,0.3423,0.7116,0.1271,0.7397,0.3279,0,0.4827,0.5131,0.3932,0.8624,0.0105,0.8253,0.7076,0,0.8036,0,0,0,0,0
hanover_000000_039470,0.3468,0.5737,0.0605,0.8161,0,0,0.4941,0.669,0.2384,0.8383,0.056,0.8153,0.5183,0,0.8847,0,0,0,0,0.6256
hanover_000000_040051,0.3553,0.7555,0.7897,0.5898,0,0,0.3252,0,0.3967,0.526,0,0.9145,0.3978,0,0.8822,0,0,0,0.9299,0.2439
hanover_000000_040133,0.3588,0.8082,0.9398,0.7981,0.6868,0,0.4053,0,0.6236,0.9075,0,0,0.7432,0,0.9056,0,0,0,0,0
hanover_000000_040221,0.3207,0.825,0.9118,0.6771,0.4784,0,0.4876,0,0.3107,0.88,0,0.8306,0.691,0,0,0,0,0,0,0
hanover_000000_040294,0.3638,0.8303,0.7878,0.7823,0,0,0.4119,0,0.3747,0.8637,0,0.8793,0.6074,0.2643,0.6986,0,0,0,0,0.4127
hanover_000000_040456,0.2949,0.8068,0,0.8465,0,0,0.5708,0,0.5513,0.8362,0.0848,0.7884,0.1621,0,0.9559,0,0,0,0,0
hanover_000000_040793,0.3312,0.7922,0.5132,0.8805,0,0,0.3431,0,0.5075,0.9393,0,0.8814,0.5286,0,0.906,0,0,0,0,0
hanover_000000_041232,0.4274,0.8739,0.6567,0.8445,0,0,0.2462,0,0.7802,0.9412,0,0.825,0.9063,0,0.8574,0.4381,0,0,0,0.7511
hanover_000000_041493,0.2761,0.7523,0,0.8357,0,0,0.3153,0,0.5114,0.9067,0.0714,0.8884,0,0,0.965,0,0,0,0,0
hanover_000000_041610,0.3436,0.5444,0.4523,0.4749,0,0.0481,0.6624,0,0.8757,0.9203,0.0632,0.8116,0.8458,0,0.83,0,0,0,0,0
hanover_000000_042255,0.3023,0.5825,0.1206,0.7039,0,0,0.3991,0,0.6091,0.909,0,0.7771,0.6955,0,0.9477,0,0,0,0,0
hanover_000000_042382,0.3121,0.8361,0.6362,0.6205,0,0,0.4504,0,0.7593,0.879,0.2364,0,0.445,0,0.5273,0,0,0,0,0.5389
hanover_000000_042581,0.1962,0.8137,0.6969,0.8399,0,0,0.3495,0,0.2087,0.2045,0,0,0.6139,0,0,0,0,0,0,0
hanover_000000_042770,0.3869,0.872,0.2133,0.769,0,0,0.4146,0,0.6593,0.8404,0,0.5315,0.4645,0,0.9111,0,0,0,0.869,0.8063
hanover_000000_042992,0.3438,0.9075,0.6021,0.7054,0.4679,0,0.4006,0,0.1708,0.8727,0,0.7077,0.3763,0,0.7159,0,0,0,0,0.6057
hanover_000000_043102,0.3433,0.8431,0,0.8409,0,0,0.1253,0.3443,0.4492,0.8557,0,0.9461,0.3014,0.4856,0.9278,0,0,0,0,0.4027
hanover_000000_043236,0.3609,0.8207,0.6435,0.716,0,0,0.3159,0.5611,0.3911,0.8301,0,0.9391,0.7808,0,0.8591,0,0,0,0,0
hanover_000000_043550,0.3252,0.7831,0.8511,0.8552,0,0,0.4406,0.0058,0.506,0.8578,0,0.8554,0.3669,0,0.6563,0,0,0,0,0
hanover_000000_043653,0.352,0.7435,0.9063,0.8348,0,0,0.3934,0,0.4913,0.7934,0,0.9327,0.6602,0,0.9329,0,0,0,0,0
hanover_000000_043822,0.445,0.7624,0.8773,0.847,0,0,0.4407,0.4986,0.7003,0.877,0,0.8498,0.7754,0.5151,0.7849,0,0,0,0,0.5257
hanover_000000_044085,0.3827,0.8526,0.6092,0.8598,0,0,0.5476,0.5551,0.3332,0.8817,0.1411,0.8531,0.6897,0,0.4026,0,0,0,0,0.5446
hanover_000000_044195,0.3473,0.8224,0.7864,0.7645,0,0,0.322,0,0.4095,0.814,0,0.6644,0.5318,0,0.7433,0,0,0,0,0.7409
hanover_000000_044344,0.3356,0.8061,0.0457,0.7103,0,0.1549,0.303,0,0.553,0.8295,0,0.8832,0.4061,0,0.8714,0,0,0,0,0.813
hanover_000000_044622,0.3763,0.8793,0.0033,0.8016,0.2969,0,0.5648,0,0.736,0.8541,0,0.8442,0,0.7038,0.922,0,0,0,0,0.5433
hanover_000000_045004,0.4384,0.8399,0.7358,0.8685,0,0,0.4695,0.465,0.6376,0.8894,0,0.848,0.5143,0.2237,0.8744,0,0,0,0.6511,0.3115
hanover_000000_045188,0.4136,0.8452,0.7812,0.8139,0,0,0.3307,0,0.5216,0.932,0.1403,0.8783,0.6049,0.4786,0.9118,0,0,0,0,0.6201
hanover_000000_045446,0.2633,0.661,0,0.8254,0,0.0006,0.3744,0,0.3754,0.8897,0.0086,0.7891,0.142,0,0.9371,0,0,0,0,0
hanover_000000_045657,0.4006,0.8456,0.7247,0.6719,0.4172,0,0.3953,0,0.8199,0.8888,0.2132,0.1426,0.3596,0.6173,0.9342,0,0,0,0,0.58
hanover_000000_045841,0.383,0.367,0.9262,0.7966,0.5311,0,0.5458,0,0,0.8617,0.6278,0.0735,0.6128,0.8586,0.4869,0,0,0,0,0.5892
hanover_000000_046200,0.2764,0.5174,0.8822,0.5733,0,0.0009,0.6489,0,0,0.7491,0,0,0.7206,0,0.3437,0,0,0,0,0.815
hanover_000000_046398,0.3754,0.7385,0.6533,0.7796,0,0,0.3995,0,0.0507,0.8522,0.502,0.8894,0.5821,0.4364,0.8482,0,0,0,0,0.4009
hanover_000000_046572,0.3501,0.8175,0.6856,0.8719,0,0,0.3739,0.2911,0.6036,0.7617,0,0.9273,0.689,0,0.6293,0,0,0,0,0
hanover_000000_046646,0.3791,0.8487,0.7256,0.8844,0,0,0.3936,0.4912,0.5816,0.8294,0.0586,0.8914,0.2109,0,0.6549,0,0,0,0,0.632
hanover_000000_046732,0.3615,0.7953,0.9288,0.9053,0,0,0.2115,0.1608,0.3403,0.6495,0.3875,0.895,0.6934,0,0.9018,0,0,0,0,0
hanover_000000_046954,0.3894,0.8045,0.7712,0.8138,0,0,0.3505,0.4573,0.772,0.8525,0.455,0.6922,0.5266,0,0.903,0,0,0,0,0
hanover_000000_047499,0.3244,0.8397,0.3099,0.8131,0,0.0223,0.2814,0.1186,0.2948,0.8745,0.1031,0.7387,0,0.481,0.9417,0,0,0,0,0.3451
hanover_000000_047629,0.3253,0.8016,0.8492,0.7187,0,0,0.4271,0,0.3795,0.5309,0.5073,0.5488,0.586,0,0.8324,0,0,0,0,0
hanover_000000_047870,0.337,0.8578,0.0151,0.5482,0,0,0.4327,0.0865,0.0582,0.8654,0.632,0.7943,0.3216,0,0.9483,0.8212,0,0,0,0.0215
hanover_000000_048274,0.2969,0.8738,0.0735,0.6344,0,0,0.3009,0.4409,0.0492,0.647,0,0.8327,0.1113,0,0.7515,0.9262,0,0,0,0
hanover_000000_048379,0.4357,0.8703,0.7949,0.8162,0,0.0224,0.4148,0.1803,0.6536,0.8594,0.1348,0.7937,0.6283,0,0.6348,0,0.8919,0,0,0.5834
hanover_000000_048508,0.3883,0.8253,0.3355,0.7217,0,0,0.5308,0.3489,0.7281,0.8665,0.6004,0.8037,0.208,0.4877,0.3951,0,0,0,0,0.5263
hanover_000000_048765,0.4099,0.8381,0.795,0.6078,0,0.7765,0.6924,0.0164,0.8974,0.8819,0.5974,0.1723,0.7778,0,0.7347,0,0,0,0,0
hanover_000000_049005,0.3607,0.8159,0.8005,0.8516,0,0,0.4206,0,0.5991,0.8724,0.1907,0.8903,0.6872,0,0.7252,0,0,0,0,0
hanover_000000_049269,0.3814,0.8248,0.7973,0.5535,0.5053,0,0.2716,0.5322,0.456,0.6207,0.0233,0.7999,0.522,0.7124,0.0422,0,0,0,0,0.5861
hanover_000000_049465,0.3202,0.8165,0.7266,0.4993,0,0,0.4181,0.3984,0.3247,0.6237,0,0.8318,0.0901,0,0.8782,0,0,0,0,0.4754
hanover_000000_050228,0.3029,0.8319,0.639,0.5834,0,0,0.2933,0,0,0.854,0,0.8813,0.7354,0,0.937,0,0,0,0,0
hanover_000000_050398,0.3523,0.8635,0.0493,0.6872,0.3342,0,0.5251,0.375,0.7004,0.8782,0.6117,0.8806,0,0,0.7893,0,0,0,0,0
hanover_000000_051059,0.3849,0.7922,0.1356,0.7053,0.5327,0,0.5572,0.4313,0.5641,0.8773,0.6545,0.8862,0,0,0.9223,0,0,0,0,0.255
hanover_000000_051152,0.4302,0.8237,0.5403,0.5953,0.6605,0,0.6384,0.3451,0.7096,0.8363,0.3205,0.8633,0,0.4273,0.9561,0,0,0,0,0.4577
hanover_000000_051271,0.3041,0.835,0.0093,0.6589,0,0,0.3354,0.3013,0.2129,0.8277,0.6718,0.894,0.321,0,0.7112,0,0,0,0,0
hanover_000000_051536,0.4036,0.866,0.4441,0.9009,0,0,0.7019,0.5793,0.7515,0.8614,0.3886,0.7869,0,0,0.8793,0,0.5091,0,0,0
hanover_000000_051842,0.2703,0.6587,0.4406,0.732,0,0,0.1186,0,0,0.7988,0.0394,0.8312,0.0035,0,0.9103,0,0,0,0,0.6024
hanover_000000_052013,0.3888,0.6966,0.6504,0.7004,0,0,0.473,0,0.5876,0.8334,0.5519,0.8878,0,0.6111,0.905,0,0,0,0,0.4909
hanover_000000_052512,0.3948,0.7912,0.9556,0.7835,0,0,0.5019,0.6761,0.1652,0.9157,0.061,0.8156,0.8657,0,0.9695,0,0,0,0,0
hanover_000000_052649,0.2961,0.9199,0.6172,0.7763,0,0,0.4054,0.1125,0.5268,0.9007,0,0,0.5138,0,0.8527,0,0,0,0,0
hanover_000000_052729,0.3102,0.4081,0.8982,0.8105,0,0,0.148,0,0,0.7686,0,0.9013,0.2179,0.2001,0.7738,0,0,0,0,0.7671
hanover_000000_052887,0.379,0.43,0.8559,0.8485,0,0,0.5113,0.204,0,0.7607,0,0.9276,0.8133,0.6456,0.5917,0.2644,0,0,0,0.348
hanover_000000_053027,0.4353,0.461,0.9179,0.8819,0,0,0.2346,0.4516,0.3046,0.8769,0,0.9059,0.778,0.6653,0.494,0,0.8205,0,0,0.4783
hanover_000000_053437,0.3831,0.7645,0.2385,0.744,0.0001,0,0.4866,0.3201,0.472,0.9032,0,0.9119,0.4354,0.7535,0.6702,0,0,0,0,0.5788
hanover_000000_053604,0.2885,0.7518,0.7457,0.0439,0,0,0.4494,0,0.1449,0.808,0,0.4327,0.0041,0.4188,0.8267,0,0,0,0,0.8564
hanover_000000_054276,0.3777,0.8083,0.7825,0.7377,0,0.7564,0.4586,0,0.1797,0.8307,0,0.6958,0.8879,0,0.952,0,0,0,0,0.0872
hanover_000000_054965,0.3632,0.8109,0.5737,0.661,0,0.0052,0.3398,0,0.7965,0.8652,0.3104,0.8272,0.0579,0,0.7085,0.9449,0,0,0,0
hanover_000000_055124,0.3571,0.8164,0.7109,0.3382,0.1233,0.0064,0.2939,0.6458,0.2082,0.8314,0.6031,0.4983,0.7053,0,0.6631,0,0,0,0,0.34
hanover_000000_055592,0.3573,0.8118,0.6653,0.289,0,0,0.4113,0.4277,0.4173,0.901,0,0.8983,0,0.7506,0.7298,0,0,0,0,0.487
hanover_000000_055800,0.3072,0.8217,0.3808,0.4548,0,0,0.484,0.5523,0.3309,0.2763,0,0.862,0.2285,0,0.9253,0,0,0,0.5208,0
hanover_000000_055937,0.39,0.8348,0.6416,0.5697,0,0.8421,0.189,0,0.4313,0.6148,0,0.802,0.0673,0.5878,0.7517,0.7357,0,0,0,0.3428
hanover_000000_056142,0.2896,0.8303,0.4344,0.7634,0,0,0.1781,0,0.4167,0.5661,0.1315,0.9185,0.6406,0,0.6233,0,0,0,0,0
hanover_000000_056361,0.3929,0.8246,0.9079,0.7265,0,0,0.5755,0.5531,0.3238,0.849,0,0.9071,0.2077,0,0.8692,0,0.7209,0,0,0
hanover_000000_056457,0.3076,0.8161,0.355,0.6987,0,0,0.3323,0.0139,0.2113,0.8983,0.0205,0.8947,0.2144,0.0499,0.8718,0,0,0,0,0.4682
hanover_000000_056601,0.3773,0.8338,0.3765,0.7025,0,0,0.5546,0.4916,0.2207,0.8586,0.1516,0.8904,0.5876,0,0.8534,0,0.6479,0,0,0
hanover_000000_056800,0.3479,0.808,0.3286,0.7745,0,0.0938,0.4211,0,0.6895,0.894,0.5631,0.529,0.1426,0,0.8945,0,0,0,0,0.4713
hanover_000000_057532,0.2561,0.8356,0,0.1751,0,0.6317,0.0884,0,0.154,0.9042,0.6016,0.5874,0,0,0.8871,0,0,0,0,0
hanover_000000_057710,0.3532,0.8393,0.8549,0.2085,0.0353,0,0.7201,0.0364,0.5059,0.9139,0.6727,0.8309,0.0872,0.214,0.7921,0,0,0,0,0
hanover_000000_058189,0.4447,0.781,0.8473,0.7386,0.5462,0.2611,0.7565,0,0.6823,0.8594,0.6857,0.2992,0.0237,0.6903,0.8722,0,0,0,0,0.4053
jena_000000_000019,0.3676,0.8715,0.9128,0.7615,0.1773,0.3401,0.2499,0,0.4465,0.8023,0,0.8568,0.8241,0,0.7408,0,0,0,0,0
jena_000001_000019,0.3685,0.8656,0.9209,0.6048,0.5257,0.7778,0.3449,0.1111,0.1747,0.9055,0.2309,0.7532,0,0,0.7859,0,0,0,0,0
jena_000002_000019,0.2938,0.7744,0.6169,0.9224,0.5243,0,0.5408,0,0,0.9461,0,0.7717,0,0,0.4857,0,0,0,0,0
jena_000003_000019,0.3671,0.893,0.9012,0.8387,0,0.7662,0.4776,0,0.8356,0.8602,0,0.4619,0,0,0.9411,0,0,0,0,0
jena_000004_000019,0.3726,0.8712,0.8402,0.7924,0,0.6217,0.5962,0.0186,0.7272,0.8447,0.1211,0.8816,0.084,0,0.6801,0,0,0,0,0
jena_000005_000019,0.309,0.8689,0.838,0.8328,0,0,0.5485,0,0.3468,0.7463,0,0.8452,0,0,0.8445,0,0,0,0,0
jena_000006_000019,0.3746,0.8904,0.9246,0.922,0.6413,0,0.13,0,0.2851,0.8563,0,0.9331,0,0,0.9377,0,0,0,0,0.5963
jena_000007_000019,0.3831,0.8623,0.6738,0.8689,0,0,0.0993,0,0.4386,0.8163,0,0.8541,0.769,0,0.9384,0,0.9582,0,0,0
jena_000008_000019,0.3844,0.793,0.7042,0.8758,0,0.2151,0.25,0,0.6454,0.8672,0,0.6079,0.7459,0,0.9211,0,0,0,0.6776,0
jena_000009_000019,0.4202,0.8487,0.8771,0.8658,0,0,0.255,0,0.8861,0.6034,0.3667,0.8937,0.8251,0,0.9495,0,0,0,0,0.6124
jena_000010_000019,0.35,0.6828,0.6038,0.7808,0,0.3744,0.3525,0,0.3527,0.6785,0.2518,0.9415,0.6873,0,0.9438,0,0,0,0,0
jena_000011_000019,0.2689,0.8719,0.0338,0.9078,0,0,0.2278,0,0.6361,0.8749,0,0.6077,0,0,0.9492,0,0,0,0,0
jena_000012_000019,0.2515,0.8351,0.4854,0.8983,0,0,0.7172,0,0,0.898,0,0,0,0,0.9437,0,0,0,0,0
jena_000013_000019,0.3933,0.851,0.4713,0.8994,0,0,0.4683,0,0.6894,0.862,0.4096,0.7988,0.1499,0,0.9589,0.914,0,0,0,0
jena_000014_000019,0.3754,0.861,0.7474,0.623,0.7975,0.7472,0,0,0.616,0.8914,0,0.9075,0,0,0.9421,0,0,0,0,0
jena_000015_000019,0.4446,0.8829,0.8133,0.8543,0.9077,0.7624,0.6108,0,0.8969,0.8781,0,0.9418,0,0,0.8996,0,0,0,0,0
jena_000016_000019,0.4267,0.8186,0.8722,0.8961,0.6788,0.8531,0.6563,0,0.8673,0.7998,0,0.7548,0,0,0.911,0,0,0,0,0
jena_000017_000019,0.3182,0.8778,0.7798,0.8971,0.3967,0.233,0,0,0.4847,0.8398,0,0.8396,0,0,0.6964,0,0,0,0,0
jena_000018_000019,0.4156,0.8729,0.9136,0.9051,0.8564,0.8328,0.1042,0,0.749,0.9,0.0548,0,0.8612,0,0.8466,0,0,0,0,0
jena_000019_000019,0.3545,0.8348,0.6386,0.8298,0,0.7088,0.3787,0,0.7383,0.8811,0.0785,0.2253,0.5982,0,0.8236,0,0,0,0,0
jena_000020_000019,0.3181,0.6635,0.5507,0.8515,0.5213,0.705,0.0238,0,0,0.8995,0,0.9214,0,0,0.9074,0,0,0,0,0
jena_000021_000019,0.3248,0.819,0.8556,0.6692,0.8509,0,0.2159,0,0.6518,0.8603,0,0,0.9177,0,0.331,0,0,0,0,0
jena_000022_000019,0.4055,0.8794,0.3217,0.8831,0.8054,0,0.2044,0,0.4457,0.8706,0.2658,0.9092,0.4181,0,0.878,0,0.7855,0,0,0.0379
jena_000023_000019,0.3695,0.8759,0.8792,0.8671,0.5239,0,0.2219,0,0.5478,0.8963,0,0.7244,0.6181,0,0.8668,0,0,0,0,0
jena_000024_000019,0.4176,0.8917,0.8912,0.8257,0.9553,0.4283,0.3376,0,0,0.858,0,0.9493,0.6704,0,0.5666,0,0,0,0,0.5597
jena_000025_000019,0.4446,0.8924,0.6146,0.8854,0.4734,0,0.5377,0.5986,0.7055,0.857,0,0.9027,0.0633,0.5229,0.8661,0,0,0,0,0.5282
jena_000026_000019,0.4438,0.892,0.6161,0.8099,0.3434,0.1268,0.568,0.6147,0.0348,0.8063,0,0.9187,0.5603,0.7987,0.745,0,0,0,0,0.5971
jena_000027_000019,0.2601,0.8794,0.9091,0.742,0.1721,0.0242,0.057,0,0.11,0.8881,0,0,0.6538,0.0168,0,0,0,0,0,0.4896
jena_000028_000019,0.4301,0.8884,0.8324,0.8224,0,0,0.5343,0.4764,0.5408,0.8539,0,0.9476,0.6211,0.0868,0.6609,0,0,0,0.357,0.5495
jena_000029_000019,0.4304,0.8675,0.9207,0.6378,0,0,0.2171,0.2498,0.3445,0.8505,0,0.8775,0.733,0,0.8527,0,0,0,0.8375,0.789
jena_000030_000019,0.4468,0.8189,0.7837,0.9111,0.4649,0.0569,0.6619,0.7043,0.7319,0.603,0.3661,0.8652,0.5925,0,0.9283,0,0,0,0,0
jena_000031_000019,0.3747,0.8644,0.9285,0.8607,0,0.7849,0.542,0,0.0175,0.9399,0.2334,0.3876,0,0.2293,0.7499,0,0,0,0.581,0
jena_000032_000019,0.4033,0.8728,0.8941,0.7521,0,0.5278,0.2463,0.3691,0.5579,0.9175,0.7048,0.8344,0.0009,0,0.6909,0,0,0,0,0.2933
jena_000033_000019,0.2804,0.8727,0.1787,0.5409,0.0324,0,0.1491,0.0851,0.3346,0.8122,0.0028,0.8158,0.5981,0,0.9046,0,0,0,0,0
jena_000034_000019,0.2086,0.8423,0.9235,0.9366,0,0.1879,0.4722,0,0,0,0,0,0.6017,0,0,0,0,0,0,0
jena_000035_000019,0.3423,0.865,0.5752,0.9326,0,0,0.3306,0,0.3192,0.9038,0.0273,0.4201,0.7047,0,0.556,0,0,0,0.8017,0.0677
jena_000036_000019,0.4483,0.8931,0.8495,0.7482,0.928,0,0.4501,0.3042,0.8351,0.9039,0.0645,0.9229,0.8115,0,0.8059,0,0,0,0,0
jena_000037_000019,0.3706,0.881,0.3271,0.2736,0.5851,0.3901,0.4059,0.4266,0,0.592,0.4408,0.8913,0.9004,0,0.9274,0,0,0,0,0
jena_000038_000019,0.3862,0.8791,0.8086,0.8727,0.7704,0.4463,0.5263,0.001,0.0918,0.8431,0,0.8365,0.3352,0,0.9276,0,0,0,0,0
jena_000039_000019,0.3493,0.8599,0.8599,0.8868,0,0.1642,0.4991,0,0.5709,0.542,0.0677,0.899,0.5875,0,0.6989,0,0,0,0,0
jena_000040_000019,0.3441,0.8648,0.8836,0.8629,0.2755,0,0.5414,0,0,0.7499,0,0.9325,0.6478,0,0.7797,0,0,0,0,0
jena_000041_000019,0.3372,0.8207,0.7868,0.8698,0,0,0.3194,0,0.3717,0.8351,0,0.8987,0.6474,0,0.8578,0,0,0,0,0
jena_000042_000019,0.3878,0.8411,0.649,0.8542,0,0,0.2379,0.528,0.5328,0.8707,0,0.7112,0.5696,0,0.9152,0,0,0,0,0.6577
jena_000043_000019,0.3348,0.8694,0.867,0.8796,0,0.5589,0.5008,0.6528,0,0.7757,0,0.2388,0.696,0,0.3227,0,0,0,0,0
jena_000044_000019,0.337,0.5657,0.3974,0.8045,0,0,0.1144,0.167,0.3441,0.863,0,0.7966,0.6108,0.5229,0.0291,0,0.9046,0,0,0.2831
jena_000045_000019,0.3556,0.8768,0.8346,0.7319,0,0,0.0749,0.4118,0.4852,0.8122,0.3052,0.903,0.5948,0,0.494,0,0,0,0,0.2321
jena_000046_000019,0.3315,0.8699,0.6573,0.7707,0,0,0.1194,0,0.694,0.842,0,0.6178,0.6141,0.629,0.0095,0,0,0,0,0.474
jena_000047_000019,0.4246,0.7575,0.6069,0.7551,0,0,0.2567,0,0.3742,0.6577,0.1407,0.9241,0.687,0.6768,0.7647,0,0.9131,0,0,0.5521
jena_000048_000019,0.3735,0.8478,0.5344,0.8883,0,0,0.4097,0.1198,0.5652,0.7973,0,0.8968,0.6927,0,0.4769,0,0,0.8678,0,0
jena_000049_000019,0.2255,0.1216,0.2994,0.8557,0,0,0.3202,0,0.0481,0.6756,0.3008,0.8957,0.7137,0,0.0542,0,0,0,0,0
jena_000050_000019,0.3892,0.8655,0.4976,0.8563,0.5553,0,0.3138,0.1853,0.8029,0.9118,0.0561,0.9398,0.0176,0,0.4672,0,0,0.9252,0,0
jena_000051_000019,0.328,0.7606,0.5683,0.6336,0,0,0.5868,0.1281,0.1336,0.8701,0,0.8309,0.4883,0.0621,0,0,0,0,0.6376,0.5326
jena_000052_000019,0.3978,0.8005,0.715,0.6975,0,0,0.7175,0.711,0.728,0.8554,0,0,0.2181,0,0.3036,0,0.9014,0,0,0.9092
jena_000053_000019,0.2812,0.8564,0.8956,0.8688,0,0,0.5997,0.1138,0.1764,0,0,0,0.9096,0,0.9219,0,0,0,0,0
jena_000054_000019,0.3469,0.8487,0.7104,0.8981,0,0,0.5825,0.6949,0.6029,0.8289,0,0,0.8352,0,0.5902,0,0,0,0,0
jena_000055_000019,0.4176,0.9116,0.8599,0.7864,0.1961,0,0.4346,0.3043,0.2897,0.8765,0,0.8883,0.5983,0.0636,0.3354,0.6054,0,0,0,0.7849
jena_000056_000019,0.3319,0.8017,0.6076,0.943,0,0,0.0667,0,0.4933,0.7598,0,0.9198,0.9127,0,0.8008,0,0,0,0,0
jena_000057_000019,0.3162,0.8512,0.9113,0.9475,0,0,0.0104,0,0.8092,0,0,0.8551,0.8702,0,0.1004,0,0,0,0,0.6523
jena_000058_000019,0.3546,0.7922,0.9073,0.9512,0,0,0.5028,0,0.3086,0.7827,0,0.8794,0.6631,0,0.9504,0,0,0,0,0
jena_000059_000019,0.4329,0.7358,0.3427,0.9371,0.4623,0,0.5047,0,0.7296,0.4489,0,0.8654,0.8131,0,0.7931,0,0,0.9518,0,0.6401
jena_000060_000019,0.2809,0.7171,0.1168,0.9107,0.2112,0,0.1182,0,0,0.8445,0,0,0.8531,0,0,0,0,0.844,0,0.7223
jena_000061_000019,0.4128,0.9013,0.8824,0.7137,0,0.0228,0.6784,0,0.6935,0.9073,0.5888,0.864,0.6603,0,0.9311,0,0,0,0,0
